Date Vps Ips
2021-02-10 17:31:57.210183 1.4 4.0
2021-02-10 17:41:57.209531 1.4 4.0
2021-02-10 17:51:57.209755 1.4 4.0
2021-02-10 18:01:57.209405 0.0 0.0
2021-02-10 18:11:57.209496 1.4 4.0
2021-02-10 18:21:57.209303 1.4 4.0
2021-02-10 18:31:57.210230 1.4 4.0
2021-02-10 18:41:57.209677 1.4 4.0
2021-02-10 18:51:57.209656 1.4 4.0
2021-02-10 19:01:57.209589 1.4 4.0
2021-02-10 19:11:57.209422 1.4 4.0
2021-02-10 19:21:57.210217 1.4 4.0
2021-02-10 19:31:57.209673 1.4 4.0
2021-02-10 19:41:57.209741 1.4 4.0
2021-02-10 19:51:57.209926 1.4 4.0
2021-02-10 20:01:57.209969 1.4 4.0
2021-02-10 20:11:57.209801 0.0 0.0
2021-02-10 20:21:57.209825 1.4 4.0
2021-02-10 20:31:57.209569 1.4 4.0
2021-02-10 20:41:57.209295 1.4 4.0
2021-02-10 20:51:57.209988 1.4 4.0
2021-02-10 21:01:57.210098 1.4 4.0
2021-02-10 21:11:57.208784 1.4 4.0
2021-02-10 21:21:57.209470 1.4 4.0
2021-02-10 21:31:57.210094 1.4 4.0
2021-02-10 21:41:57.209413 1.4 4.0
2021-02-10 21:51:57.210030 1.4 4.0
2021-02-10 22:01:57.209394 1.4 4.0
2021-02-10 22:11:57.210147 1.4 4.0
2021-02-10 22:21:57.209798 0.0 0.0
2021-02-10 22:31:57.210073 1.4 4.0
2021-02-10 22:41:57.209647 1.4 4.0
2021-02-10 22:51:57.209716 1.4 4.0
2021-02-10 23:01:57.209229 1.4 4.0
2021-02-10 23:11:57.209683 1.4 4.0
2021-02-10 23:21:57.209968 1.4 4.0
2021-02-10 23:31:57.209327 1.4 4.0
2021-02-10 23:41:57.209334 1.4 4.0
2021-02-10 23:51:57.209418 1.4 4.0
2021-02-11 00:01:57.209286 1.4 4.0
2021-02-11 00:11:57.210087 0.0 0.0
2021-02-11 00:21:57.209293 1.4 4.0
2021-02-11 00:31:57.210016 1.4 4.0
2021-02-11 00:41:57.210021 1.4 4.0
2021-02-11 00:51:57.209730 1.4 4.0
2021-02-11 01:01:57.209864 1.4 4.0
2021-02-11 01:11:57.209402 1.4 4.0
2021-02-11 01:21:57.209292 1.4 4.0
2021-02-11 01:31:57.209523 1.4 4.0
2021-02-11 01:41:57.210076 1.4 4.0
2021-02-11 01:51:57.209513 1.4 4.0
2021-02-11 02:01:57.209836 1.4 4.0
2021-02-11 02:11:57.209586 1.4 4.0
2021-02-11 02:21:57.209325 1.4 4.0
2021-02-11 02:31:57.210076 1.4 4.0
2021-02-11 02:41:57.209758 1.4 4.0
2021-02-11 02:51:57.209236 1.4 4.0
2021-02-11 03:01:57.209693 1.4 4.0
2021-02-11 03:11:57.209897 1.4 4.0
2021-02-11 03:21:57.209371 1.4 4.0
2021-02-11 03:31:57.209830 1.4 4.0
2021-02-11 03:41:57.209846 1.4 4.0
2021-02-11 03:51:57.209453 1.4 4.0
2021-02-11 04:01:57.209847 1.4 4.0
2021-02-11 04:11:57.209826 1.4 4.0
2021-02-11 04:21:57.209935 1.4 4.0
2021-02-11 04:31:57.209336 1.4 4.0
2021-02-11 04:41:57.209770 1.4 4.0
2021-02-11 04:51:57.210070 1.4 4.0
2021-02-11 05:01:57.210043 1.4 4.0
2021-02-11 05:11:57.209339 1.4 4.0
2021-02-11 05:21:57.210193 0.0 0.0
2021-02-11 05:31:57.210130 1.4 4.0
2021-02-11 05:41:57.209265 1.4 4.0
2021-02-11 05:51:57.209385 1.4 4.0
2021-02-11 06:01:57.209447 1.4 4.0
2021-02-11 06:11:57.210133 1.4 4.0
2021-02-11 06:21:57.209551 1.4 4.0
2021-02-11 06:31:57.209742 1.4 4.0
2021-02-11 06:41:57.209992 1.4 4.0
2021-02-11 06:51:57.210130 1.4 6.0
2021-02-11 07:01:57.209895 1.4 4.0
2021-02-11 07:11:57.210060 1.4 4.0
2021-02-11 07:21:57.209551 1.4 4.0
2021-02-11 07:31:57.209764 1.4 4.0
2021-02-11 07:41:57.210083 1.4 4.0
2021-02-11 07:51:57.209643 1.4 4.0
2021-02-11 08:01:57.210211 0.0 0.0
2021-02-11 08:11:57.209986 1.4 4.0
2021-02-11 08:21:57.209337 1.4 4.0
2021-02-11 08:31:57.209590 1.4 4.0
2021-02-11 08:41:57.209595 1.4 4.0
2021-02-11 08:51:57.209998 1.4 4.0
2021-02-11 09:01:57.209837 1.4 4.0
2021-02-11 09:11:57.209789 1.4 4.0
2021-02-11 09:21:57.209958 1.4 4.0
2021-02-11 09:31:57.209384 1.4 4.0
2021-02-11 09:41:57.209722 1.4 4.0
2021-02-11 09:51:57.210203 1.4 4.0
2021-02-11 10:01:57.209495 1.4 4.0
2021-02-11 10:11:57.209278 1.4 4.0
2021-02-11 10:21:57.209961 1.4 4.0
2021-02-11 10:31:57.210201 1.4 4.0
2021-02-11 10:41:57.209518 1.4 4.0
2021-02-11 10:51:57.209705 1.4 4.0
2021-02-11 11:01:57.209422 1.4 4.0
2021-02-11 11:11:57.209992 1.4 4.0
2021-02-11 11:21:57.210078 1.4 4.0
2021-02-11 11:31:57.209403 1.4 4.0
2021-02-11 11:41:57.209247 1.4 4.0
2021-02-11 11:51:57.209846 1.4 4.0
2021-02-11 12:01:57.209432 1.4 4.0
2021-02-11 12:11:57.210044 1.4 4.0
2021-02-11 12:21:57.210204 1.4 4.0
2021-02-11 12:31:57.210190 1.4 4.0
2021-02-11 12:41:57.209313 0.0 0.0
2021-02-11 12:51:57.209463 1.4 4.0
2021-02-11 13:01:57.209685 1.4 4.0
2021-02-11 13:11:57.209424 1.4 4.0
2021-02-11 13:21:57.209693 1.4 4.0
2021-02-11 13:31:57.209867 1.4 4.0
2021-02-11 13:41:57.209975 1.4 4.0
2021-02-11 13:51:57.210204 1.4 4.0
2021-02-11 14:01:57.210168 1.4 4.0
2021-02-11 14:11:57.209716 1.4 4.0
2021-02-11 14:21:57.209808 1.4 4.0
2021-02-11 14:31:57.210189 1.4 4.0
2021-02-11 14:41:57.209328 1.4 4.0
2021-02-11 14:51:57.209277 1.4 4.0
2021-02-11 15:01:57.210067 0.0 0.0
2021-02-11 15:11:57.209684 1.4 4.0
2021-02-11 15:21:57.209838 1.4 4.0
2021-02-11 15:31:57.209573 1.4 4.0
2021-02-11 15:41:57.210017 1.4 4.0
2021-02-11 15:51:57.209249 1.4 4.0
2021-02-11 16:01:57.209302 1.4 4.0
2021-02-11 16:11:57.209911 1.4 4.0
2021-02-11 16:21:57.210052 1.4 4.0
2021-02-11 16:31:57.209616 1.4 4.0
2021-02-11 16:41:57.209767 1.4 4.0
2021-02-11 16:51:57.210184 1.4 4.0
2021-02-11 17:01:57.210015 1.4 6.0
2021-02-11 17:11:57.209602 1.4 4.0
2021-02-11 17:21:57.210078 1.4 4.0
2021-02-11 17:31:57.209345 1.4 4.0
2021-02-11 17:41:57.208962 1.4 4.0
2021-02-11 17:51:57.209615 1.4 4.0
2021-02-11 18:01:57.209578 1.4 4.0
2021-02-11 18:11:57.210195 1.4 4.0
2021-02-11 18:21:57.209598 1.4 4.0
2021-02-11 18:31:57.209393 1.4 4.0
2021-02-11 18:41:57.209799 1.4 4.0
2021-02-11 18:51:57.209341 1.4 4.0
2021-02-11 19:01:57.210017 1.4 4.0
2021-02-11 19:11:57.209586 1.4 4.0
2021-02-11 19:21:57.209891 0.0 0.0
2021-02-11 19:31:57.209809 1.4 4.0
2021-02-11 19:41:57.210216 1.4 4.0
2021-02-11 19:51:57.209995 1.4 4.0
2021-02-11 20:01:57.209347 1.4 4.0
2021-02-11 20:11:57.209739 1.4 4.0
2021-02-11 20:21:57.209941 1.4 4.0
2021-02-11 20:31:57.209970 1.4 4.0
2021-02-11 20:41:57.210395 1.4 4.0
2021-02-11 20:51:57.210261 1.4 4.0
2021-02-11 21:01:57.210604 0.0 0.0
2021-02-11 21:11:57.209971 1.4 4.0
2021-02-11 21:21:57.209933 1.4 4.0
2021-02-11 21:31:57.210147 1.4 4.0
2021-02-11 21:41:57.209666 1.4 4.0
2021-02-11 21:51:57.209448 1.4 4.0
2021-02-11 22:01:57.209542 1.4 4.0
2021-02-11 22:11:57.210548 0.0 0.0
2021-02-11 22:21:57.209757 1.4 4.0
2021-02-11 22:31:57.209847 1.4 4.0
2021-02-11 22:41:57.210130 1.4 4.0
2021-02-11 22:51:57.209842 1.4 4.0
2021-02-11 23:01:57.209491 1.4 4.0
2021-02-11 23:11:57.209288 1.4 4.0
2021-02-11 23:21:57.209801 1.4 4.0
2021-02-11 23:31:57.210029 1.4 4.0
2021-02-11 23:41:57.209906 1.4 4.0
2021-02-11 23:51:57.210064 1.4 4.0
2021-02-12 00:01:57.209485 1.4 4.0
2021-02-12 00:11:57.210151 1.4 4.0
2021-02-12 00:21:57.210154 1.4 4.0
2021-02-12 00:31:57.210059 1.4 4.0
2021-02-12 00:41:57.209927 1.4 4.0
2021-02-12 00:51:57.209979 1.4 4.0
2021-02-12 01:01:57.210080 1.4 4.0
2021-02-12 01:11:57.210059 1.4 4.0
2021-02-12 01:21:57.210566 1.4 4.0
2021-02-12 01:31:57.209291 1.4 4.0
2021-02-12 01:41:57.209820 1.4 4.0
2021-02-12 01:51:57.209271 1.4 4.0
2021-02-12 02:01:57.209868 1.4 4.0
2021-02-12 02:11:57.209899 1.4 4.0
2021-02-12 02:21:57.209395 1.4 4.0
2021-02-12 02:31:57.209710 1.4 4.0
2021-02-12 02:41:57.209344 1.4 4.0
2021-02-12 02:51:57.209223 1.4 4.0
2021-02-12 03:01:57.209278 1.4 4.0
2021-02-12 03:11:57.209296 1.4 4.0
2021-02-12 03:21:57.209345 1.4 4.0
2021-02-12 03:31:57.210252 1.4 4.0
2021-02-12 03:41:57.209284 1.4 4.0
2021-02-12 03:51:57.210080 1.4 4.0
2021-02-12 04:01:57.210186 1.4 4.0
2021-02-12 04:11:57.209512 1.4 4.0
2021-02-12 04:21:57.210188 1.4 4.0
2021-02-12 04:31:57.209325 1.4 4.0
2021-02-12 04:41:57.210053 1.4 4.0
2021-02-12 04:51:57.209898 1.4 4.0
2021-02-12 05:01:57.209507 1.4 4.0
2021-02-12 05:11:57.209739 1.4 4.0
2021-02-12 05:21:57.209729 1.4 4.0
2021-02-12 05:31:57.209991 1.4 4.0
2021-02-12 05:41:57.209382 1.4 4.0
2021-02-12 05:51:57.209573 1.4 4.0
2021-02-12 06:01:57.209265 1.4 4.0
2021-02-12 06:11:57.209615 1.4 4.0
2021-02-12 06:21:57.209679 1.4 4.0
2021-02-12 06:31:57.209480 1.4 4.0
2021-02-12 06:41:57.209485 1.4 4.0
2021-02-12 06:51:57.209914 1.4 4.0
2021-02-12 07:01:57.209275 1.4 4.0
2021-02-12 07:11:57.209964 1.4 4.0
2021-02-12 07:21:57.209574 1.4 4.0
2021-02-12 07:31:57.209405 1.4 4.0
2021-02-12 07:41:57.209833 0.0 0.0
2021-02-12 07:51:57.209296 1.4 4.0
2021-02-12 08:01:57.209308 1.4 4.0
2021-02-12 08:11:57.210015 1.4 4.0
2021-02-12 08:21:57.210161 1.4 4.0
2021-02-12 08:31:57.209783 1.4 4.0
2021-02-12 08:41:57.210062 1.4 4.0
2021-02-12 08:51:57.209668 1.4 4.0
2021-02-12 09:01:57.209522 1.4 4.0
2021-02-12 09:11:57.209963 1.4 4.0
2021-02-12 09:21:57.209856 1.4 4.0
2021-02-12 09:31:57.209449 1.4 4.0
2021-02-12 09:41:57.209970 1.4 4.0
2021-02-12 09:51:57.209579 1.4 4.0
2021-02-12 10:01:57.210116 1.4 4.0
2021-02-12 10:11:57.209624 1.4 4.0
2021-02-12 10:21:57.209271 1.4 4.0
2021-02-12 10:31:57.209976 1.4 6.0
2021-02-12 10:41:57.210172 1.4 4.0
2021-02-12 10:51:57.209608 1.4 4.0
2021-02-12 11:01:57.209849 1.4 4.0
2021-02-12 11:11:57.209928 1.4 4.0
2021-02-12 11:21:57.210067 1.4 4.0
2021-02-12 11:31:57.209680 1.4 4.0
2021-02-12 11:41:57.209746 1.4 4.0
2021-02-12 11:51:57.210162 1.4 4.0
2021-02-12 12:01:57.209355 1.4 4.0
2021-02-12 12:11:57.209357 1.4 4.0
2021-02-12 12:21:57.209763 1.4 4.0
2021-02-12 12:31:57.209694 1.4 4.0
2021-02-12 12:41:57.209536 1.4 4.0
2021-02-12 12:51:57.209455 1.4 4.0
2021-02-12 13:01:57.209842 1.4 4.0
2021-02-12 13:11:57.209743 0.0 0.0
2021-02-12 13:21:57.209601 1.4 4.0
2021-02-12 13:31:57.209828 1.4 4.0
2021-02-12 13:41:57.209611 1.4 4.0
2021-02-12 13:51:57.210186 1.4 4.0
2021-02-12 14:01:57.209355 1.4 4.0
2021-02-12 14:11:57.210062 0.0 0.0
2021-02-12 14:21:57.209325 1.4 4.0
2021-02-12 14:31:57.209244 1.4 4.0
2021-02-12 14:41:57.209212 1.4 4.0
2021-02-12 14:51:57.210066 1.4 4.0
2021-02-12 15:01:57.209241 1.4 4.0
2021-02-12 15:11:57.209246 1.4 4.0
2021-02-12 15:21:57.209487 1.4 4.0
2021-02-12 15:31:57.209817 1.4 4.0
2021-02-12 15:41:57.209566 1.4 4.0
2021-02-12 15:51:57.209464 1.4 4.0
2021-02-12 16:01:57.209625 1.4 4.0
2021-02-12 16:11:57.209195 1.4 4.0
2021-02-12 16:21:57.209944 1.4 4.0
2021-02-12 16:31:57.210096 1.4 4.0
2021-02-12 16:41:57.209814 1.4 4.0
2021-02-12 16:51:57.209646 1.4 4.0
2021-02-12 17:01:57.209935 1.4 4.0
2021-02-12 17:11:57.209226 1.4 4.0
2021-02-12 17:21:57.210077 1.4 4.0
2021-02-12 17:31:57.210069 1.4 4.0
2021-02-12 17:41:57.209648 1.4 4.0
2021-02-12 17:51:57.209161 1.4 4.0
2021-02-12 18:01:57.210113 1.4 4.0
2021-02-12 18:11:57.210156 1.4 4.0
2021-02-12 18:21:57.209298 1.4 4.0
2021-02-12 18:31:57.210172 1.4 4.0
2021-02-12 18:41:57.209267 1.4 4.0
2021-02-12 18:51:57.209809 1.4 4.0
2021-02-12 19:01:57.209695 1.4 4.0
2021-02-12 19:11:57.209496 1.4 4.0
2021-02-12 19:21:57.209956 1.4 4.0
2021-02-12 19:31:57.209601 1.4 4.0
2021-02-12 19:41:57.209858 1.4 4.0
2021-02-12 19:51:57.209990 1.4 4.0
2021-02-12 20:01:57.209518 1.4 4.0
2021-02-12 20:11:57.209384 1.4 4.0
2021-02-12 20:21:57.209326 1.4 4.0
2021-02-12 20:31:57.209598 1.4 4.0
2021-02-12 20:41:57.209276 1.4 4.0
2021-02-12 20:51:57.209821 1.4 4.0
2021-02-12 21:01:57.209460 1.4 4.0
2021-02-12 21:11:57.209878 1.4 4.0
2021-02-12 21:21:57.209437 1.4 4.0
2021-02-12 21:31:57.209793 1.4 4.0
2021-02-12 21:41:57.209233 1.4 4.0
2021-02-12 21:51:57.209745 0.0 0.0
2021-02-12 22:01:57.210049 1.4 4.0
2021-02-12 22:11:57.209992 None 4.0
2021-02-12 22:21:57.209370 1.4 4.0
2021-02-12 22:31:57.209244 1.4 4.0
2021-02-12 22:41:57.209346 1.4 4.0
2021-02-12 22:51:57.209834 1.4 4.0
2021-02-12 23:01:57.210081 1.4 4.0
2021-02-12 23:11:57.210064 1.4 4.0
2021-02-12 23:21:57.209814 1.4 4.0
2021-02-12 23:31:57.210171 1.4 4.0
2021-02-12 23:41:57.209538 1.4 4.0
2021-02-12 23:51:57.209250 1.4 4.0
2021-02-13 00:01:57.209816 0.0 0.0
2021-02-13 00:11:57.209782 1.4 4.0
2021-02-13 00:21:57.210040 1.4 4.0
2021-02-13 00:31:57.209677 1.4 4.0
2021-02-13 00:41:57.209796 1.4 4.0
2021-02-13 00:51:57.209832 1.4 4.0
2021-02-13 01:01:57.209267 1.4 4.0
2021-02-13 01:11:57.209668 1.4 4.0
2021-02-13 01:21:57.209733 1.4 4.0
2021-02-13 01:31:57.209239 1.4 4.0
2021-02-13 01:41:57.209920 1.4 4.0
2021-02-13 01:51:57.209935 1.4 3.0
2021-02-13 02:01:57.210098 1.4 4.0
2021-02-13 02:11:57.210052 1.4 3.0
2021-02-13 02:21:57.209454 1.4 4.0
2021-02-13 02:31:57.209464 1.4 3.0
2021-02-13 02:41:57.209763 1.4 4.0
2021-02-13 02:51:57.209415 1.4 4.0
2021-02-13 03:01:57.209995 1.4 4.0
2021-02-13 03:11:57.209440 1.4 4.0
2021-02-13 03:21:57.209391 1.4 3.0
2021-02-13 03:31:57.210157 1.4 3.0
2021-02-13 03:41:57.209418 1.4 4.0
2021-02-13 03:51:57.209478 1.4 3.0
2021-02-13 04:01:57.210144 1.4 3.0
2021-02-13 04:11:57.209265 1.4 4.0
2021-02-13 04:21:57.209313 1.4 3.0
2021-02-13 04:31:57.209441 1.4 3.0
2021-02-13 04:41:57.209948 1.4 3.0
2021-02-13 04:51:57.209218 1.4 3.0
2021-02-13 05:01:57.210175 1.4 3.0
2021-02-13 05:11:57.210079 1.4 4.0
2021-02-13 05:21:57.209988 1.4 3.0
2021-02-13 05:31:57.209645 1.4 4.0
2021-02-13 05:41:57.209314 1.4 4.0
2021-02-13 05:51:57.209916 1.4 4.0
2021-02-13 06:01:57.210153 1.4 4.0
2021-02-13 06:11:57.209311 1.4 4.0
2021-02-13 06:21:57.209903 1.4 3.0
2021-02-13 06:31:57.210194 1.4 4.0
2021-02-13 06:41:57.210107 1.4 4.0
2021-02-13 06:51:57.209308 1.4 4.0
2021-02-13 07:01:57.209662 1.4 4.0
2021-02-13 07:11:57.209787 1.4 4.0
2021-02-13 07:21:57.209548 1.4 4.0
2021-02-13 07:31:57.209842 1.4 3.0
2021-02-13 07:41:57.210013 1.4 4.0
2021-02-13 07:51:57.210041 1.4 3.0
2021-02-13 08:01:57.209597 0.0 0.0
2021-02-13 08:11:57.209950 1.4 4.0
2021-02-13 08:21:57.209599 1.4 4.0
2021-02-13 08:31:57.209569 1.4 4.0
2021-02-13 08:41:57.209286 1.4 4.0
2021-02-13 08:51:57.209277 1.4 4.0
2021-02-13 09:01:57.209492 1.4 4.0
2021-02-13 09:11:57.209691 1.4 4.0
2021-02-13 09:21:57.209863 1.4 4.0
2021-02-13 09:31:57.209949 1.4 4.0
2021-02-13 09:41:57.209669 1.4 4.0
2021-02-13 09:51:57.209944 1.4 4.0
2021-02-13 10:01:57.209347 1.4 4.0
2021-02-13 10:11:57.209922 1.4 4.0
2021-02-13 10:21:57.209909 1.4 4.0
2021-02-13 10:31:57.209593 1.4 4.0
2021-02-13 10:41:57.210071 1.4 4.0
2021-02-13 10:51:57.209754 1.4 4.0
2021-02-13 11:01:57.210058 1.4 4.0
2021-02-13 11:11:57.209819 1.4 4.0
2021-02-13 11:21:57.209542 1.4 4.0
2021-02-13 11:31:57.209958 1.4 4.0
2021-02-13 11:41:57.209849 1.4 4.0
2021-02-13 11:51:57.209490 1.4 4.0
2021-02-13 12:01:57.209434 1.4 4.0
2021-02-13 12:11:57.209354 1.4 4.0
2021-02-13 12:21:57.209920 1.4 4.0
2021-02-13 12:31:57.209240 1.4 4.0
2021-02-13 12:41:57.209339 1.4 4.0
2021-02-13 12:51:57.210084 1.4 4.0
2021-02-13 13:01:57.209600 1.4 4.0
2021-02-13 13:11:57.210102 1.4 4.0
2021-02-13 13:21:57.209285 1.4 4.0
2021-02-13 13:31:57.210204 1.4 4.0
2021-02-13 13:41:57.209272 1.4 4.0
2021-02-13 13:51:57.209299 1.4 4.0
2021-02-13 14:01:57.210065 1.4 4.0
2021-02-13 14:11:57.210244 1.4 4.0
2021-02-13 14:21:57.209750 1.4 4.0
2021-02-13 14:31:57.210073 1.4 4.0
2021-02-13 14:41:57.209362 1.4 4.0
2021-02-13 14:51:57.209418 1.4 4.0
2021-02-13 15:01:57.209818 1.4 4.0
2021-02-13 15:11:57.209392 1.4 4.0
2021-02-13 15:21:57.209874 1.4 4.0
2021-02-13 15:31:57.210097 1.4 4.0
2021-02-13 15:41:57.209975 1.4 4.0
2021-02-13 15:51:57.209441 1.4 4.0
2021-02-13 16:01:57.209757 1.4 4.0
2021-02-13 16:11:57.210170 1.4 4.0
2021-02-13 16:21:57.209757 1.4 4.0
2021-02-13 16:31:57.210201 1.4 4.0
2021-02-13 16:41:57.209558 1.4 4.0
2021-02-13 16:51:57.210169 1.4 4.0
2021-02-13 17:01:57.209300 1.4 4.0
2021-02-13 17:11:57.209385 1.4 4.0
2021-02-13 17:21:57.209676 1.4 4.0
2021-02-13 17:31:57.209793 1.4 4.0
2021-02-13 17:41:57.209358 0.0 0.0
2021-02-13 17:51:57.209922 1.4 4.0
2021-02-13 18:01:57.209838 0.0 0.0
2021-02-13 18:11:57.209545 1.4 4.0
2021-02-13 18:21:57.209442 1.4 4.0
2021-02-13 18:31:57.209805 1.4 4.0
2021-02-13 18:41:57.209423 1.4 4.0
2021-02-13 18:51:57.209776 1.4 4.0
2021-02-13 19:01:57.209827 1.4 4.0
2021-02-13 19:11:57.209599 1.4 4.0
2021-02-13 19:21:57.209814 1.4 4.0
2021-02-13 19:31:57.209428 1.4 4.0
2021-02-13 19:41:57.209485 1.4 4.0
2021-02-13 19:51:57.209297 1.4 4.0
2021-02-13 20:01:57.209788 1.4 4.0
2021-02-13 20:11:57.210136 1.4 4.0
2021-02-13 20:21:57.209345 1.4 4.0
2021-02-13 20:31:57.209587 1.4 4.0
2021-02-13 20:41:57.209955 1.4 4.0
2021-02-13 20:51:57.209595 1.4 4.0
2021-02-13 21:01:57.209316 1.4 4.0
2021-02-13 21:11:57.209970 1.4 4.0
2021-02-13 21:21:57.210178 1.4 3.0
2021-02-13 21:31:57.209261 1.4 3.0
2021-02-13 21:41:57.209221 1.4 3.0
2021-02-13 21:51:57.209832 1.4 4.0
2021-02-13 22:01:57.209315 1.4 4.0
2021-02-13 22:11:57.210201 1.4 4.0
2021-02-13 22:21:57.209645 1.4 4.0
2021-02-13 22:31:57.209945 1.4 4.0
2021-02-13 22:41:57.209555 1.4 4.0
2021-02-13 22:51:57.210121 1.4 4.0
2021-02-13 23:01:57.210129 0.0 0.0
2021-02-13 23:11:57.209926 1.4 4.0
2021-02-13 23:21:57.209252 1.4 4.0
2021-02-13 23:31:57.209845 1.4 4.0
2021-02-13 23:41:57.209595 1.4 4.0
2021-02-13 23:51:57.209654 1.4 4.0
2021-02-14 00:01:57.210086 0.0 0.0
2021-02-14 00:11:57.209174 1.4 4.0
2021-02-14 00:21:57.210031 1.4 4.0
2021-02-14 00:31:57.209288 1.4 4.0
2021-02-14 00:41:57.209330 1.4 4.0
2021-02-14 00:51:57.209467 1.4 4.0
2021-02-14 01:01:57.209667 0.0 0.0
2021-02-14 01:11:57.209814 1.4 4.0
2021-02-14 01:21:57.209318 1.4 4.0
2021-02-14 01:31:57.209968 1.4 4.0
2021-02-14 01:41:57.210097 1.4 4.0
2021-02-14 01:51:57.210199 0.0 0.0
2021-02-14 02:01:57.209634 1.4 4.0
2021-02-14 02:11:57.209586 1.4 4.0
2021-02-14 02:21:57.209287 1.4 4.0
2021-02-14 02:31:57.211702 1.4 4.0
2021-02-14 02:41:57.209231 1.4 4.0
2021-02-14 02:51:57.209653 1.4 4.0
2021-02-14 03:01:57.209315 1.4 4.0
2021-02-14 03:11:57.209692 1.4 4.0
2021-02-14 03:21:57.210027 1.4 4.0
2021-02-14 03:31:57.209440 1.4 4.0
2021-02-14 03:41:57.209466 1.4 4.0
2021-02-14 03:51:57.209644 1.4 4.0
2021-02-14 04:01:57.209742 1.4 4.0
2021-02-14 04:11:57.209970 1.4 4.0
2021-02-14 04:21:57.209424 1.4 4.0
2021-02-14 04:31:57.209257 1.4 4.0
2021-02-14 04:41:57.209547 0.0 0.0
2021-02-14 04:51:57.209718 1.4 4.0
2021-02-14 05:01:57.210044 1.4 4.0
2021-02-14 05:11:57.209624 1.4 4.0
2021-02-14 05:21:57.209954 1.4 4.0
2021-02-14 05:31:57.209358 1.4 4.0
2021-02-14 05:41:57.210169 1.4 4.0
2021-02-14 05:51:57.209300 1.4 4.0
2021-02-14 06:01:57.209527 1.4 4.0
2021-02-14 06:11:57.209628 1.4 4.0
2021-02-14 06:21:57.209705 1.4 4.0
2021-02-14 06:31:57.209800 1.4 4.0
2021-02-14 06:41:57.209857 1.4 4.0
2021-02-14 06:51:57.210182 1.4 4.0
2021-02-14 07:01:57.209562 1.4 4.0
2021-02-14 07:11:57.209663 1.4 3.0
2021-02-14 07:21:57.209667 1.4 4.0
2021-02-14 07:31:57.209635 1.4 4.0
2021-02-14 07:41:57.210021 1.4 4.0
2021-02-14 07:51:57.209975 1.4 4.0
2021-02-14 08:01:57.209423 0.0 0.0
2021-02-14 08:11:57.210225 1.4 4.0
2021-02-14 08:21:57.209696 1.4 4.0
2021-02-14 08:31:57.209324 1.4 4.0
2021-02-14 08:41:57.209708 1.4 4.0
2021-02-14 08:51:57.209861 1.4 4.0
2021-02-14 09:01:57.209771 0.0 0.0
2021-02-14 09:11:57.209570 1.4 4.0
2021-02-14 09:21:57.209804 1.4 4.0
2021-02-14 09:31:57.209324 1.4 4.0
2021-02-14 09:41:57.209745 1.4 4.0
2021-02-14 09:51:57.209214 1.4 4.0
2021-02-14 10:01:57.209309 1.4 4.0
2021-02-14 10:11:57.210080 1.4 4.0
2021-02-14 10:21:57.209531 1.4 4.0
2021-02-14 10:31:57.209267 1.4 4.0
2021-02-14 10:41:57.209773 1.4 4.0
2021-02-14 10:51:57.209841 0.0 0.0
2021-02-14 11:01:57.210006 1.4 4.0
2021-02-14 11:11:57.209967 1.4 4.0
2021-02-14 11:21:57.209277 1.4 4.0
2021-02-14 11:31:57.209810 1.4 4.0
2021-02-14 11:41:57.209982 1.4 4.0
2021-02-14 11:51:57.209789 1.4 4.0
2021-02-14 12:01:57.209801 1.4 4.0
2021-02-14 12:11:57.210026 1.4 4.0
2021-02-14 12:21:57.209450 1.4 4.0
2021-02-14 12:31:57.209355 1.4 4.0
2021-02-14 12:41:57.209786 1.4 4.0
2021-02-14 12:51:57.209531 0.0 0.0
2021-02-14 13:01:57.209485 1.4 3.0
2021-02-14 13:11:57.209325 1.4 4.0
2021-02-14 13:21:57.209500 1.4 4.0
2021-02-14 13:31:57.209471 1.4 4.0
2021-02-14 13:41:57.209246 1.4 4.0
2021-02-14 13:51:57.209706 1.4 4.0
2021-02-14 14:01:57.209285 1.4 3.0
2021-02-14 14:11:57.209533 1.4 4.0
2021-02-14 14:21:57.209700 1.4 4.0
2021-02-14 14:31:57.210001 1.4 4.0
2021-02-14 14:41:57.209458 1.4 4.0
2021-02-14 14:51:57.210009 1.4 4.0
2021-02-14 15:01:57.210156 1.4 4.0
2021-02-14 15:11:57.209876 1.4 4.0
2021-02-14 15:21:57.209214 1.4 4.0
2021-02-14 15:31:57.209876 1.4 4.0
2021-02-14 15:41:57.210107 1.4 3.0
2021-02-14 15:51:57.209828 1.4 4.0
2021-02-14 16:01:57.209835 1.4 4.0
2021-02-14 16:11:57.209799 1.4 4.0
2021-02-14 16:21:57.209560 1.4 4.0
2021-02-14 16:31:57.209623 1.4 4.0
2021-02-14 16:41:57.209326 1.4 4.0
2021-02-14 16:51:57.209362 1.4 4.0
2021-02-14 17:01:57.209719 1.4 4.0
2021-02-14 17:11:57.209373 1.4 4.0
2021-02-14 17:21:57.209908 1.4 4.0
2021-02-14 17:31:57.209762 1.4 4.0
2021-02-14 17:41:57.209982 1.4 4.0
2021-02-14 17:51:57.209227 0.0 0.0
2021-02-14 18:01:57.209718 1.4 4.0
2021-02-14 18:11:57.209645 1.4 4.0
2021-02-14 18:21:57.209851 1.4 4.0
2021-02-14 18:31:57.209505 1.4 4.0
