Date Time VMFC
Date Time VMFC
Date Time VMFC
Date Time VMFC Temperature
2020-07-13 08:51:43 325.3 7.87
2020-07-13 08:56:44 324.22 7.64
2020-07-13 09:01:44 324.55 7.58
2020-07-13 09:06:45 328.77 8.04
2020-07-13 09:11:46 326.5 8.04
2020-07-13 09:16:47 326.33 8.01
2020-07-13 09:21:47 325.52 8.24
2020-07-13 09:26:48 325.25 7.6
2020-07-13 09:31:49 327.47 8.15
2020-07-13 09:36:50 324.98 7.48
2020-07-13 09:41:50 325.68 7.29
2020-07-13 09:46:51 326.01 8.17
2020-07-13 09:51:52 325.14 7.7
2020-07-13 09:56:53 325.9 7.84
2020-07-13 10:01:54 327.63 7.88
2020-07-13 10:06:54 327.09 7.73
2020-07-13 10:11:55 325.36 8.0
2020-07-13 10:16:56 325.9 7.57
2020-07-13 10:21:57 328.66 8.46
2020-07-13 10:26:57 327.09 8.27
2020-07-13 10:31:58 327.85 8.42
2020-07-13 10:36:59 326.71 7.66
2020-07-13 10:42:00 326.01 8.31
2020-07-13 10:47:00 326.33 7.91
2020-07-13 10:52:01 326.77 8.06
2020-07-13 10:57:02 327.58 8.16
2020-07-13 11:02:03 330.99 8.53
2020-07-13 11:07:04 329.42 8.55
2020-07-13 11:12:04 327.69 7.97
2020-07-13 11:17:05 327.8 7.94
2020-07-13 11:22:06 328.17 8.42
2020-07-13 11:27:07 329.37 8.24
2020-07-13 11:32:07 330.56 8.19
Date Time VMFC Temperature
2020-07-13 11:36:06 327.74 7.75
2020-07-13 11:36:07 330.99 8.87
2020-07-13 11:36:08 331.32 8.29
2020-07-13 11:36:09 329.91 8.78
2020-07-13 11:36:10 329.2 8.84
2020-07-13 11:36:15 331.21 9.262172935912728
2020-07-13 11:36:21 330.39 8.87102811147637
2020-07-13 11:36:26 329.85 8.97934513978182
2020-07-13 11:36:31 329.04 8.834922435374551
Date Time VMFC Temperature
2020-07-13 11:41:15 330.56 8.9
2020-07-13 11:41:16 331.21 8.77
2020-07-13 11:41:17 332.02 8.95
2020-07-13 11:41:18 332.45 9.19
2020-07-13 11:41:19 331.97 8.061659205527281
Date Time VMFC
Date Time VMFC
2020-07-13 11:49:40 331.04 8.45
Date Time VMFC
2020-07-13 11:55:36 332.72 9.88
2020-07-13 12:00:36 335.7 10.09
2020-07-13 12:05:37 331.26 10.67
2020-07-13 12:10:38 327.63 10.28
Date Time VMFC
2020-07-13 12:17:28 311.06 16.93
2020-07-13 12:22:28 313.61 17.4
Date Time VMFC Temperature
2020-07-13 12:26:38 315.07 17.39
2020-07-13 12:26:39 315.5 17.41
2020-07-13 12:26:40 315.72 17.41
2020-07-13 12:26:41 314.8 17.4
2020-07-13 12:26:42 315.61 17.41
2020-07-13 12:26:44 315.45 17.41
2020-07-13 12:26:45 313.88 17.4
2020-07-13 12:26:50 315.12 17.397985284189108
2020-07-13 12:26:55 314.04 17.39196767150547
2020-07-13 12:27:00 314.53 17.410020509556386
2020-07-13 12:27:05 315.83 17.410020509556386
2020-07-13 12:32:38 348.48 17.03
2020-07-13 12:37:40 319.24 16.77817117777455
2020-07-13 12:43:04 347.13 16.64
2020-07-13 12:48:52 321.3 16.59
2020-07-13 12:54:45 325.79 16.58
2020-07-13 12:59:47 324.71 16.660827730443646
2020-07-13 13:05:23 332.89 16.71
2020-07-13 13:11:23 335.05 16.59
2020-07-13 13:17:16 328.45 16.42
2020-07-13 13:23:05 347.99 16.27
2020-07-13 13:28:07 328.17 16.1734011030691
2020-07-13 13:33:40 327.63 16.08
2020-07-13 13:39:34 343.99 15.95
2020-07-13 13:45:35 338.57 15.78
2020-07-13 13:51:33 336.62 15.62
2020-07-13 13:56:34 328.66 15.559604609338185
2020-07-13 14:02:14 338.41 15.62
2020-07-13 14:08:04 337.0 15.71
2020-07-13 14:13:49 338.63 15.73
2020-07-13 14:19:41 351.62 15.7
2020-07-13 14:25:27 352.92 15.58
2020-07-13 14:31:11 334.67 15.45
2020-07-13 14:36:12 327.42 15.333944133701829
2020-07-13 14:41:32 354.06 15.2
2020-07-13 14:47:17 342.15 15.12
2020-07-13 14:53:10 349.02 15.07
2020-07-13 14:59:07 356.12 15.1
2020-07-13 15:04:51 327.69 15.15
2020-07-13 15:10:53 328.01 15.23
2020-07-13 15:15:58 326.71 15.291820844916371
2020-07-13 15:21:36 327.31 15.36
2020-07-13 15:27:21 354.87 15.42
2020-07-13 15:33:10 326.06 15.48
2020-07-13 15:39:02 332.94 15.49
2020-07-13 15:44:56 327.09 15.44
2020-07-13 15:50:46 345.4 15.33
2020-07-13 15:56:42 355.58 15.21
2020-07-13 16:02:41 345.99 15.09
2020-07-13 16:07:44 326.5 14.969878566341828
2020-07-13 16:13:25 347.78 14.84
2020-07-13 16:19:24 345.72 14.72
2020-07-13 16:25:14 325.03 14.59
2020-07-13 16:31:14 332.45 14.53
2020-07-13 16:37:02 354.38 14.55
2020-07-13 16:42:48 345.61 14.59
2020-07-13 16:48:33 351.19 14.65
2020-07-13 16:54:24 333.7 14.7
2020-07-13 17:00:11 353.46 14.72
2020-07-13 17:06:06 324.11 14.72
2020-07-13 17:11:11 323.68 14.732182865338194
2020-07-13 17:16:51 328.23 14.76
2020-07-13 17:22:35 328.66 14.77
2020-07-13 17:27:35 323.63 14.801385411199993
2020-07-13 17:32:36 323.35 14.82244705559272
2020-07-13 17:38:11 353.46 14.81642944290909
2020-07-13 17:44:04 349.02 14.8
2020-07-13 17:49:55 343.93 14.8
2020-07-13 17:55:43 355.96 14.79
2020-07-13 18:01:34 353.14 14.74
2020-07-13 18:07:18 352.76 14.71
2020-07-13 18:13:04 353.68 14.64
2020-07-13 18:18:57 324.76 14.61
2020-07-13 18:24:54 343.01 14.57
2020-07-13 18:30:49 352.06 14.56
2020-07-13 18:36:38 323.08 14.54
2020-07-13 18:42:33 351.41 14.52
2020-07-13 18:48:26 351.68 14.43
2020-07-13 18:54:22 356.23 14.39
2020-07-13 19:00:08 332.56 14.35
2020-07-13 19:05:52 322.11 14.34
2020-07-13 19:10:53 322.0 14.338029234560008
2020-07-13 19:16:31 336.08 14.34
2020-07-13 19:22:21 338.41 14.28
2020-07-13 19:28:09 350.76 14.24
2020-07-13 19:34:07 322.22 14.19
2020-07-13 19:40:03 322.16 14.13
2020-07-13 19:45:58 323.68 14.08
2020-07-13 19:51:03 321.13 14.01307814964365
2020-07-13 19:58:13 332.89 13.91
2020-07-13 20:16:09 336.14 13.74
2020-07-13 20:26:47 337.98 13.67
2020-07-13 20:46:20 349.84 13.51
Date Time VMFC Temperature
2020-07-14 03:57:45 311.55 11.35
2020-07-14 03:57:46 308.3 11.35
2020-07-14 03:57:47 305.43 11.36
2020-07-14 03:57:48 305.75 11.36
2020-07-14 03:57:49 305.1 11.34
2020-07-14 03:57:50 305.86 11.36
2020-07-14 03:57:51 305.48 11.36
2020-07-14 03:57:52 305.81 11.34
2020-07-14 03:57:53 305.48 11.36
2020-07-14 03:57:54 305.27 11.36
2020-07-14 03:57:59 305.54 11.350284537134558
2020-07-14 03:58:04 305.81 11.371346181527288
2020-07-14 03:58:09 305.32 11.344266924450919
2020-07-14 03:58:15 305.05 11.350284537134558
2020-07-14 04:03:39 322.98 11.38
2020-07-14 04:09:26 314.58 11.4
2020-07-14 04:15:27 327.2 11.42
2020-07-14 04:21:15 304.67 11.41
2020-07-14 04:26:18 304.29 11.431522308363629
2020-07-14 04:31:52 303.64 11.43
2020-07-14 04:37:43 303.43 11.44
2020-07-14 04:43:39 342.58 11.52
2020-07-14 04:49:22 310.47 11.65
2020-07-14 04:55:07 302.02 11.79
2020-07-14 05:00:59 309.71 11.92
2020-07-14 05:06:58 306.03 12.03
2020-07-14 05:12:53 352.11 12.07
2020-07-14 05:18:40 325.03 12.11
2020-07-14 05:24:39 337.98 12.18
2020-07-14 05:30:38 318.1 12.33
2020-07-14 05:36:36 320.27 12.52
2020-07-14 05:42:25 337.65 12.71
2020-07-14 05:48:14 303.8 12.87
2020-07-14 05:53:15 305.05 13.026189669527277
2020-07-14 05:58:39 320.92 13.19
2020-07-14 06:04:20 326.06 13.35
2020-07-14 06:10:12 305.7 13.48
2020-07-14 06:15:13 306.78 13.603880487156356
2020-07-14 06:21:07 311.87 13.75
2020-07-14 06:26:55 308.84 13.89
2020-07-14 06:32:42 331.97 14.03
2020-07-14 06:38:25 312.42 14.16
2020-07-14 06:44:15 341.39 14.27
2020-07-14 06:50:09 350.27 14.41
2020-07-14 06:56:00 326.06 14.49
2020-07-14 07:01:44 313.44 14.59
2020-07-14 07:07:36 332.02 14.68
2020-07-14 07:13:32 347.62 14.77
2020-07-14 07:19:22 336.3 14.83
2020-07-14 07:25:22 322.54 14.87
2020-07-14 07:31:06 330.12 14.94
2020-07-14 07:36:58 317.29 15.04
2020-07-14 07:42:02 318.26 15.15341575319273
2020-07-14 07:47:32 357.26 15.2
2020-07-14 07:53:21 319.73 15.21
2020-07-14 07:59:11 349.89 15.18
2020-07-14 08:04:54 325.2 15.19
2020-07-14 08:10:46 320.92 15.19
2020-07-14 08:15:47 321.35 15.216600686370922
2020-07-14 08:21:14 331.59 15.27
Date Time VMFC Temperature
2020-07-20 09:19:42 320.76 7.32
2020-07-20 09:19:43 315.45 6.8
2020-07-20 09:19:44 316.15 7.14
2020-07-20 09:19:45 314.8 6.99
2020-07-20 13:28:15 315.83 6.26
2020-07-20 13:28:16 314.74 7.56
2020-07-20 13:28:17 317.18 7.19
2020-07-20 13:28:18 315.18 6.46
2020-07-20 13:28:19 314.58 7.37
2020-07-20 13:28:24 316.26 7.152999690298182
2020-07-20 13:28:29 313.07 6.719731577076371
2020-07-20 13:28:34 313.55 6.96344489076364
Date Time VMFC
2020-07-20 13:33:34 320.0 7.43
2020-07-20 13:38:35 318.86 7.61
2020-07-20 13:43:36 321.35 9.09
2020-07-20 13:48:36 324.33 8.22
2020-07-20 13:53:37 324.93 8.22
2020-07-20 13:58:38 329.47 8.7
2020-07-20 14:03:39 330.67 9.74
2020-07-20 14:08:40 329.37 10.11
Date Time VMFC
2020-07-20 14:18:16 334.29 9.42
2020-07-20 14:23:17 334.35 8.35
2020-07-20 14:28:18 331.91 9.94
2020-07-20 14:33:19 333.16 9.86
2020-07-20 14:38:20 335.86 9.58
2020-07-20 14:43:20 336.62 9.52
2020-07-20 14:48:21 338.95 10.22
2020-07-20 14:53:22 336.89 10.69
2020-07-20 14:58:23 336.14 10.03
2020-07-20 15:03:23 337.65 10.41
2020-07-20 15:08:24 338.57 10.37
2020-07-20 15:13:25 337.76 9.76
2020-07-20 15:18:26 339.71 10.19
2020-07-20 15:23:27 340.2 10.1
2020-07-20 15:28:27 338.79 10.25
2020-07-20 15:33:28 339.44 10.73
2020-07-20 15:38:29 338.03 9.67
2020-07-20 15:43:30 340.47 10.65
2020-07-20 15:48:30 339.11 10.81
2020-07-20 15:53:31 339.55 10.47
2020-07-20 15:58:32 338.68 10.47
2020-07-20 16:03:33 339.06 10.83
2020-07-20 16:08:33 341.39 10.61
2020-07-20 16:13:34 339.33 10.46
2020-07-20 16:18:35 340.36 11.06
2020-07-20 16:23:36 339.44 10.55
2020-07-20 16:28:37 340.3 10.5
2020-07-20 16:33:37 342.42 10.05
2020-07-20 16:38:38 341.28 10.83
2020-07-20 16:43:39 341.93 10.58
2020-07-20 16:48:40 340.3 10.56
2020-07-20 16:53:41 341.01 10.1
2020-07-20 16:58:41 341.77 10.34
2020-07-20 17:03:42 339.6 10.41
2020-07-20 17:08:43 342.36 10.87
2020-07-20 17:13:44 339.87 11.28
2020-07-20 17:18:45 339.71 10.9
2020-07-20 17:23:45 339.71 10.9
2020-07-20 17:28:46 339.98 10.73
2020-07-20 17:33:47 340.9 11.07
2020-07-20 17:38:48 343.77 11.22
2020-07-20 17:43:48 341.12 10.69
2020-07-20 17:48:49 343.12 10.42
2020-07-20 17:53:50 343.07 10.15
2020-07-20 17:58:51 339.6 10.47
2020-07-20 18:03:52 343.99 10.55
2020-07-20 18:08:52 340.47 10.83
2020-07-20 18:13:53 342.15 10.37
2020-07-20 18:18:54 340.79 10.53
2020-07-20 18:23:55 342.2 10.98
2020-07-20 18:28:55 343.01 10.93
2020-07-20 18:33:56 340.74 11.22
2020-07-20 18:38:57 342.42 11.06
2020-07-20 18:43:58 342.42 11.21
2020-07-20 18:48:59 341.98 10.7
2020-07-20 18:53:59 341.55 11.14
2020-07-20 18:59:00 340.74 10.85
2020-07-20 19:04:01 340.9 11.35
2020-07-20 19:09:02 342.9 11.11
2020-07-20 19:14:02 341.66 10.53
2020-07-20 19:19:03 342.8 10.91
2020-07-20 19:24:04 343.28 10.86
2020-07-20 19:29:05 344.91 10.63
2020-07-20 19:34:06 342.09 11.38
2020-07-20 19:39:06 342.53 11.61
2020-07-20 19:44:07 341.01 11.13
2020-07-20 19:49:08 341.23 11.27
2020-07-20 19:54:09 342.47 10.65
2020-07-20 19:59:09 341.71 10.47
2020-07-20 20:04:10 341.01 11.18
2020-07-20 20:09:11 343.39 11.15
2020-07-20 20:14:12 340.52 11.0
2020-07-20 20:19:13 342.31 10.41
2020-07-20 20:24:13 342.25 10.48
2020-07-20 20:29:14 343.12 11.34
2020-07-20 20:34:15 341.88 11.0
2020-07-20 20:39:16 342.58 10.74
2020-07-20 20:44:17 344.26 10.85
2020-07-20 20:49:17 344.53 11.42
2020-07-20 20:54:18 345.29 11.43
2020-07-20 20:59:19 343.77 11.4
2020-07-20 21:04:20 342.69 11.56
2020-07-20 21:09:20 343.5 10.58
2020-07-20 21:14:21 341.55 11.03
2020-07-20 21:19:22 343.34 11.47
2020-07-20 21:24:23 341.44 10.69
2020-07-20 21:29:23 343.39 11.16
2020-07-20 21:34:24 342.69 10.92
2020-07-20 21:39:25 342.96 10.88
2020-07-20 21:44:26 343.61 10.75
2020-07-20 21:49:26 341.39 11.28
2020-07-20 21:54:27 340.9 10.62
2020-07-20 21:59:28 343.23 10.45
2020-07-20 22:04:29 343.82 10.49
2020-07-20 22:09:30 343.07 10.4
2020-07-20 22:14:30 343.93 10.88
2020-07-20 22:19:31 341.93 11.17
2020-07-20 22:24:32 342.63 10.9
2020-07-20 22:29:33 342.69 11.2
2020-07-20 22:34:33 340.47 11.28
2020-07-20 22:39:34 343.45 10.79
2020-07-20 22:44:35 342.2 11.38
2020-07-20 22:49:36 340.74 10.86
2020-07-20 22:54:36 342.15 10.54
2020-07-20 22:59:37 342.85 11.43
2020-07-20 23:04:38 343.12 11.61
2020-07-20 23:09:39 343.01 10.61
2020-07-20 23:14:39 342.8 11.06
2020-07-20 23:19:40 341.6 11.06
2020-07-20 23:24:41 340.63 10.4
2020-07-20 23:29:42 340.9 10.52
2020-07-20 23:34:42 341.55 11.53
2020-07-20 23:39:43 340.74 10.54
2020-07-20 23:44:44 340.25 11.1
2020-07-20 23:49:45 342.31 10.6
2020-07-20 23:54:45 341.28 11.48
2020-07-20 23:59:46 342.36 10.84
2020-07-21 00:04:47 342.58 11.05
2020-07-21 00:09:48 342.25 10.68
2020-07-21 00:14:48 343.12 11.08
2020-07-21 00:19:49 340.95 10.5
2020-07-21 00:24:50 342.8 10.66
2020-07-21 00:29:50 342.31 10.78
2020-07-21 00:34:51 341.55 11.38
2020-07-21 00:39:52 341.06 10.73
2020-07-21 00:44:53 342.58 10.07
2020-07-21 00:49:53 340.63 10.95
2020-07-21 00:54:54 341.82 10.95
2020-07-21 00:59:55 342.58 10.41
2020-07-21 01:04:56 341.77 10.69
2020-07-21 01:09:56 342.15 10.91
2020-07-21 01:14:57 342.25 10.61
2020-07-21 01:19:58 340.25 10.21
2020-07-21 01:24:59 342.31 10.87
2020-07-21 01:30:00 341.55 10.53
2020-07-21 01:35:00 340.68 10.74
2020-07-21 01:40:01 341.01 10.92
2020-07-21 01:45:02 340.25 10.69
2020-07-21 01:50:03 339.87 11.12
2020-07-21 01:55:03 339.11 10.52
2020-07-21 02:00:04 339.28 10.23
2020-07-21 02:05:05 337.38 10.03
2020-07-21 02:10:06 339.66 10.64
2020-07-21 02:15:06 338.79 10.98
2020-07-21 02:20:07 339.22 10.9
2020-07-21 02:25:08 339.06 10.9
2020-07-21 02:30:09 336.62 10.58
2020-07-21 02:35:09 337.65 10.42
2020-07-21 02:40:10 341.28 10.28
2020-07-21 02:45:11 337.81 10.35
2020-07-21 02:50:12 336.73 10.09
2020-07-21 02:55:13 338.46 10.55
2020-07-21 03:00:13 337.06 10.3
2020-07-21 03:05:14 335.05 10.26
2020-07-21 03:10:15 336.24 9.84
2020-07-21 03:15:16 336.89 10.07
2020-07-21 03:20:16 336.19 10.41
2020-07-21 03:25:17 338.03 10.58
2020-07-21 03:30:18 336.08 10.46
2020-07-21 03:35:19 336.03 10.16
2020-07-21 03:40:19 336.46 9.95
2020-07-21 03:45:20 336.14 10.58
2020-07-21 03:50:21 336.78 9.95
2020-07-21 03:55:22 336.24 10.17
2020-07-21 04:00:22 335.38 9.58
2020-07-21 04:05:23 337.33 10.4
2020-07-21 04:10:24 334.24 10.42
2020-07-21 04:15:25 334.56 10.32
2020-07-21 04:20:25 336.35 9.85
2020-07-21 04:25:26 335.27 10.27
2020-07-21 04:30:27 336.62 10.83
2020-07-21 04:35:28 336.46 9.83
2020-07-21 04:40:28 334.24 10.32
2020-07-21 04:45:29 336.03 9.68
2020-07-21 04:50:30 335.81 10.32
2020-07-21 04:55:31 335.49 9.83
2020-07-21 05:00:31 334.84 10.5
2020-07-21 05:05:32 337.6 9.96
2020-07-21 05:10:33 336.51 9.8
2020-07-21 05:15:34 335.49 10.81
2020-07-21 05:20:35 335.05 9.6
2020-07-21 05:25:35 336.3 10.63
2020-07-21 05:30:36 335.27 9.67
2020-07-21 05:35:37 337.0 10.22
2020-07-21 05:40:38 334.78 9.7
2020-07-21 05:45:38 334.4 10.72
2020-07-21 05:50:39 337.22 9.62
2020-07-21 05:55:40 337.33 10.41
2020-07-21 06:00:41 335.38 9.47
2020-07-21 06:05:41 335.27 10.41
2020-07-21 06:10:42 333.7 10.44
2020-07-21 06:15:43 333.21 9.88
2020-07-21 06:20:44 336.03 9.88
2020-07-21 06:25:44 334.51 10.19
2020-07-21 06:30:45 334.19 9.62
2020-07-21 06:35:46 332.61 9.58
2020-07-21 06:40:47 333.1 9.62
2020-07-21 06:45:47 332.61 10.33
2020-07-21 06:50:48 334.84 9.63
2020-07-21 06:55:49 333.64 9.22
2020-07-21 07:00:50 333.75 9.44
2020-07-21 07:05:50 333.21 10.21
2020-07-21 07:10:51 333.7 10.06
2020-07-21 07:15:52 333.26 9.42
2020-07-21 07:20:53 331.15 9.48
2020-07-21 07:25:53 332.67 9.34
2020-07-21 07:30:54 334.56 9.6
2020-07-21 07:35:55 334.94 10.01
2020-07-21 07:40:56 334.13 9.77
2020-07-21 07:45:56 333.59 10.03
2020-07-21 07:50:57 333.75 9.56
2020-07-21 07:55:58 335.27 9.47
2020-07-21 08:00:59 333.59 9.25
2020-07-21 08:05:59 331.69 10.1
2020-07-21 08:11:00 334.51 10.31
2020-07-21 08:16:01 335.81 9.87
2020-07-21 08:21:02 332.29 9.84
2020-07-21 08:26:02 335.65 9.98
2020-07-21 08:31:03 334.13 9.59
2020-07-21 08:36:04 335.43 9.88
2020-07-21 08:41:05 335.49 10.15
2020-07-21 08:46:06 335.92 9.95
2020-07-21 08:51:06 335.76 10.05
2020-07-21 08:56:07 335.59 10.18
2020-07-21 09:01:08 335.0 10.2
2020-07-21 09:06:09 334.24 9.91
2020-07-21 09:11:09 333.81 10.69
2020-07-21 09:16:10 333.86 9.85
2020-07-21 09:21:11 336.41 9.89
2020-07-21 09:26:12 336.73 9.58
2020-07-21 09:31:13 337.11 10.5
2020-07-21 09:36:13 334.13 10.07
2020-07-21 09:41:14 335.92 9.26
2020-07-21 09:46:15 335.0 9.79
2020-07-21 09:51:15 336.68 9.93
2020-07-21 09:56:16 337.6 10.35
2020-07-21 10:01:17 337.38 10.63
2020-07-21 10:06:18 336.35 10.58
2020-07-21 10:11:19 335.59 9.7
2020-07-21 10:16:19 336.46 10.62
2020-07-21 10:21:20 337.22 10.32
2020-07-21 10:26:21 336.24 10.94
2020-07-21 10:31:22 335.97 10.39
2020-07-21 10:36:22 337.0 9.81
2020-07-21 10:41:23 336.73 9.87
2020-07-21 10:46:24 337.81 9.85
2020-07-21 10:51:25 338.41 10.31
2020-07-21 10:56:25 335.32 10.15
2020-07-21 11:01:26 337.71 10.32
2020-07-21 11:06:27 336.3 10.27
2020-07-21 11:11:28 337.11 10.84
2020-07-21 11:16:28 336.41 10.51
2020-07-21 11:21:29 337.81 9.7
2020-07-21 11:26:30 338.84 10.11
2020-07-21 11:31:31 339.93 10.58
2020-07-21 11:36:31 339.76 10.89
2020-07-21 11:41:32 337.27 10.38
2020-07-21 11:46:33 337.22 10.06
2020-07-21 11:51:34 338.95 11.12
2020-07-21 11:56:35 337.33 10.45
2020-07-21 12:01:35 337.33 10.91
2020-07-21 12:06:36 338.14 10.47
2020-07-21 12:11:37 338.41 10.35
2020-07-21 12:16:38 341.06 10.4
2020-07-21 12:21:38 338.36 10.47
2020-07-21 12:26:39 337.71 10.41
2020-07-21 12:31:40 338.57 10.19
2020-07-21 12:36:41 340.63 10.73
2020-07-21 12:41:41 340.63 10.7
2020-07-21 12:46:42 341.06 10.77
2020-07-21 12:51:43 339.28 10.38
2020-07-21 12:56:44 340.3 10.38
2020-07-21 13:01:44 340.09 10.65
Date Time VMFC
2020-07-21 13:08:29 329.64 13.45
2020-07-21 13:13:29 329.74 13.01
2020-07-21 13:18:30 342.42 22.3
2020-07-21 13:23:31 344.31 21.95
Date Time VMFC Temperature
2020-07-21 13:24:48 345.88 22.04
2020-07-21 13:24:49 344.53 22.03
2020-07-21 13:24:51 343.99 22.02
2020-07-21 13:24:52 345.45 22.04
2020-07-21 13:24:53 345.72 22.04
2020-07-21 13:24:54 345.12 22.03
2020-07-21 13:24:55 345.67 22.03
2020-07-21 13:24:56 353.57 22.04
2020-07-21 13:24:57 345.56 22.03
2020-07-21 13:24:58 345.34 22.05
2020-07-21 13:24:59 345.07 22.05
2020-07-21 13:25:00 345.23 22.03
2020-07-21 13:25:01 344.75 22.05
2020-07-21 13:25:02 344.8 22.05
2020-07-21 13:25:03 345.18 22.04
2020-07-21 13:25:04 345.02 22.04
2020-07-21 13:25:05 345.45 22.04
2020-07-21 13:25:06 345.02 22.06
2020-07-21 13:25:07 345.23 22.05
2020-07-21 13:25:08 345.29 22.06
2020-07-21 13:25:10 344.47 22.04
2020-07-21 13:25:11 344.58 22.05
2020-07-21 13:25:12 344.31 22.06
2020-07-21 13:25:13 345.61 22.06
2020-07-21 13:25:14 345.34 22.07
2020-07-21 13:25:15 345.77 22.07
2020-07-21 13:25:16 344.96 22.07
2020-07-21 13:25:17 344.8 22.06
2020-07-21 13:25:18 343.45 22.07
2020-07-21 13:25:19 345.18 22.07
2020-07-21 13:25:20 344.53 22.09
2020-07-21 13:25:21 344.47 22.09
2020-07-21 13:25:22 345.12 22.08
2020-07-21 13:25:23 344.58 22.09
2020-07-21 13:25:24 345.34 22.09
2020-07-21 13:25:25 344.96 22.09
2020-07-21 13:25:26 344.69 22.1
2020-07-21 13:25:27 344.91 22.09
2020-07-21 13:25:29 344.31 22.09
2020-07-21 13:25:30 345.34 22.09
2020-07-21 13:25:31 345.07 22.1
2020-07-21 13:25:32 345.02 22.11
2020-07-21 13:25:33 345.29 22.11
2020-07-21 13:25:34 344.75 22.11
2020-07-21 13:25:35 344.69 22.11
2020-07-21 13:25:36 345.07 22.11
2020-07-21 13:25:37 345.02 22.12
2020-07-21 13:25:38 345.5 22.12
2020-07-21 13:25:39 345.5 22.12
2020-07-21 13:25:40 345.88 22.12
2020-07-21 13:25:41 346.42 22.12
2020-07-21 13:25:42 345.34 22.12
2020-07-21 13:25:43 345.94 22.16
2020-07-21 13:25:44 345.29 22.14
2020-07-21 13:25:45 344.8 22.13
2020-07-21 13:25:46 344.91 22.15
2020-07-21 13:25:48 344.37 22.15
2020-07-21 13:25:49 344.91 22.14
2020-07-21 13:25:50 345.29 22.14
2020-07-21 13:25:51 344.91 22.15
2020-07-21 13:25:52 345.18 22.15
2020-07-21 13:25:53 345.23 22.16
2020-07-21 13:25:54 344.31 22.16
2020-07-21 13:25:55 344.53 22.16
2020-07-21 13:25:56 343.61 22.17
2020-07-21 13:25:57 344.8 22.16
2020-07-21 13:25:58 345.12 22.17
2020-07-21 13:25:59 344.47 22.17
2020-07-21 13:26:00 344.69 22.16
2020-07-21 13:26:01 344.47 22.17
2020-07-21 13:26:02 345.67 22.18
2020-07-21 13:26:03 345.83 22.18
2020-07-21 13:26:04 346.64 22.19
2020-07-21 13:26:05 346.8 22.18
2020-07-21 13:26:07 347.29 22.19
2020-07-21 13:26:08 346.37 22.18
2020-07-21 13:26:09 346.32 22.2
2020-07-21 13:26:10 346.05 22.21
2020-07-21 13:26:15 347.29 22.209066624756375
2020-07-21 13:26:20 348.97 22.22110185012365
2020-07-21 13:26:25 347.99 22.233137075490927
2020-07-21 13:26:30 349.89 22.22411065646547
2020-07-21 13:26:35 348.54 22.239154688174565
2020-07-21 13:26:40 349.67 22.236145881832748
2020-07-21 13:26:45 348.21 22.242163494516387
2020-07-21 13:26:50 347.83 22.254198719883664
2020-07-21 13:26:55 349.73 22.257207526225486
2020-07-21 13:27:00 346.8 22.263225138909124
2020-07-21 13:27:05 347.45 22.284286783301845
2020-07-21 13:27:10 349.19 22.29632200866912
2020-07-21 13:27:16 348.1 22.29632200866911
2020-07-21 13:27:21 347.89 22.296322008669108
2020-07-21 13:27:26 349.02 22.32340126574546
2020-07-21 13:27:31 349.35 22.332427684770924
2020-07-21 13:27:36 349.29 22.3444629101382
2020-07-21 13:27:41 349.94 22.341454103796377
2020-07-21 13:27:46 350.38 22.341454103796377
2020-07-21 13:27:51 350.27 22.335436491112738
2020-07-21 13:27:56 350.7 22.359506941847293
2020-07-21 13:28:01 350.49 22.350480522821837
2020-07-21 13:28:06 349.78 22.35649813550547
2020-07-21 13:28:11 351.79 22.365524554530932
2020-07-21 13:28:16 350.59 22.377559779898203
2020-07-21 13:28:21 350.81 22.3956126179491
2020-07-21 13:28:26 350.16 22.413665456
2020-07-21 13:28:32 348.43 22.41065664965818
2020-07-21 13:28:37 351.19 22.416674262341825
2020-07-21 13:28:42 350.43 22.449771132101827
2020-07-21 13:28:47 348.92 22.455788744785465
2020-07-21 13:28:52 349.13 22.479859195520017
2020-07-21 13:28:57 351.95 22.47985919552002
2020-07-21 13:29:02 352.44 22.49490322722912
2020-07-21 13:29:07 350.43 22.50994725893821
2020-07-21 13:29:12 352.49 22.52499129064729
2020-07-21 13:29:17 349.84 22.53401770967274
2020-07-21 13:29:22 352.22 22.531008903330928
2020-07-21 13:29:27 350.97 22.531008903330925
2020-07-21 13:29:32 351.19 22.549061741381816
2020-07-21 13:29:37 350.11 22.573132192116372
2020-07-21 13:29:42 349.4 22.57914980480001
2020-07-21 13:29:47 351.89 22.591185030167296
2020-07-21 13:29:53 350.05 22.606229061876387
2020-07-21 13:29:58 350.32 22.62127309358547
2020-07-21 13:30:03 351.79 22.6092378682182
2020-07-21 13:30:08 349.24 22.636317125294553
2020-07-21 13:30:13 351.68 22.64835235066182
2020-07-21 13:30:18 350.65 22.645343544319996
2020-07-21 13:30:23 354.01 22.65737876968727
2020-07-21 13:30:28 351.19 22.651361157003635
2020-07-21 13:30:33 352.06 22.675431607738187
2020-07-21 13:30:38 350.16 22.672422801396365
2020-07-21 13:30:43 349.94 22.68445802676364
2020-07-21 13:30:48 350.32 22.69047563944728
2020-07-21 13:30:53 353.14 22.68445802676364
2020-07-21 13:30:58 350.92 22.69047563944728
2020-07-21 13:31:03 350.7 22.69047563944728
