Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
2021-02-02 15:57:36 1610.27 21.63
2021-02-02 15:57:38 1614.27 21.56
Date Time VMFC Temperature
2021-02-02 15:58:08 1615.18 21.56
2021-02-02 15:58:09 1613.27 21.56
Date Time VMFC Temperature
2021-02-02 15:59:03 1610.36 21.63
2021-02-02 15:59:04 1610.0 21.56
2021-02-02 15:59:06 1613.73 21.56
2021-02-02 15:59:08 1610.55 21.63
2021-02-02 15:59:09 1611.18 21.63
2021-02-02 15:59:11 1612.27 21.56
2021-02-02 15:59:12 1613.55 21.63
2021-02-02 15:59:14 1611.36 21.63
2021-02-02 15:59:15 1616.18 21.63
2021-02-02 15:59:17 1611.91 21.63
2021-02-02 15:59:18 1613.55 21.63
2021-02-02 15:59:20 1611.36 21.63
2021-02-02 15:59:22 1611.64 21.63
2021-02-02 15:59:23 1610.36 21.63
2021-02-02 15:59:25 1611.82 21.63
2021-02-02 15:59:26 1611.64 21.63
2021-02-02 15:59:28 1612.45 21.63
2021-02-02 15:59:29 1612.0 21.63
2021-02-02 15:59:31 1611.91 21.63
2021-02-02 15:59:32 1615.0 21.63
2021-02-02 15:59:34 1610.0 21.63
2021-02-02 15:59:35 1614.09 21.63
2021-02-02 15:59:37 1611.82 21.63
2021-02-02 15:59:39 1611.18 21.63
2021-02-02 15:59:40 1609.45 21.63
2021-02-02 15:59:45 1615.64 21.625
2021-02-02 15:59:50 1613.09 21.625
2021-02-02 15:59:55 1612.82 21.625
2021-02-02 16:00:00 1612.18 21.625
2021-02-02 16:00:05 1614.09 21.625
2021-02-02 16:00:11 1617.64 21.625
2021-02-02 16:00:16 1611.91 21.625
2021-02-02 16:00:21 1609.55 21.625
Date Time VMFC Temperature
Date Time VMFC Temperature
2021-02-02 16:01:05 1612.0 21.63
2021-02-02 16:01:06 1615.18 21.63
2021-02-02 16:01:08 1610.0 21.63
2021-02-02 16:01:09 1612.73 21.63
2021-02-02 16:01:11 1612.09 21.63
