Date		 Min V 	Max V 	OC Sample Time 	CC Sample Time 	OC Min Time Limit  CC Min Time Limit 	OC Sample Time Max	CC Sample Time Max	OC FracV	CC FracV	Alpha 	Episilon 	Time Reference 	Time Interval  Min Time Interval Epsilon Max Count 	RLoad CalibADCV Reference  CalibADC Zero  CalibADC Max  Device ID Acquisition Rate

2021-03-23 12:01:36 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		35		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:02:38 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:05:44 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:15:39 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:21:51 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:24:18 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:30:04 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:43:12 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:47:06 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 12:53:51 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 13:21:03 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-04-19 14:59:05 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		240		180		4		7943		1266		1583		931		241		1		
2021-04-19 15:17:51 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		7943		1266		1583		931		241		1		
2021-04-20 10:12:43 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		240		180		4		7943		1266		1583		931		238		1		
2021-04-20 10:18:15 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		240		180		4		7943		1266		1583		931		238		1		
2021-04-20 10:20:24 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		240		180		4		7943		1266		1583		931		238		1		
2021-04-20 10:20:54 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		7943		1266		1583		931		238		1		
2021-04-20 10:23:52 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		7943		1266		1583		931		241		1		
2021-04-20 12:23:25 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		492		1266		1583		931		241		1		
2021-04-20 20:31:01 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		1		
2021-04-20 21:20:40 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		0		
2021-04-20 21:50:24 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		1		
2021-04-20 21:51:01 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		0		
2021-04-20 22:00:27 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		1		
2021-04-20 22:08:04 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		1		
2021-04-20 22:08:41 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		0		
2021-04-20 22:09:50 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		1		
2021-04-20 22:11:58 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		0		
2021-04-21 00:13:00 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		1		
2021-04-21 00:35:39 10.00		1000.00		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266.00		1583.00		931.00		240		0		
